sample	contig	bgc_candidate_id	product_activity	protein_id	gene_start	gene_end	pfam_id	protein_id_1	clan	pfam	family	description	taxid	taxonomy
SRR6145060	k99_15827	k99_15827_2-5484.1	antibacterial	k99_15827_k99_15827_1	2	152	PF02306	0.78065	CL0605	ssDNA_NP_VP	Phage_G	Major spike protein (G protein)	2	Bacteria
SRR6145060	k99_15827	k99_15827_2-5484.1	antibacterial	k99_15827_k99_15827_2	262	1546	PF02305	0.78551	CL0605	ssDNA_NP_VP	Phage_F	Capsid protein (F protein)	2	Bacteria
SRR6145060	k99_15827	k99_15827_2-5484.1	antibacterial	k99_15827_k99_15827_3	1582	1699	PF04726	0.75939	NA	NA	Microvir_J	Microvirus J protein	2	Bacteria
SRR6145060	k99_15827	k99_15827_2-5484.1	antibacterial	k99_15827_k99_15827_4	1698	2157	PF02925	0.73931	NA	NA	gpD	Bacteriophage scaffolding protein D	2	Bacteria
SRR6145060	k99_15827	k99_15827_2-5484.1	antibacterial	k99_15827_k99_15827_5	2153	2414	PF12025	0.72243	NA	NA	Phage_C	Phage protein C	2	Bacteria
SRR6145060	k99_15827	k99_15827_2-5484.1	antibacterial	k99_15827_k99_15827_6	2410	3952	PF05840	0.64739	CL0169	Rep	Phage_GPA	Bacteriophage replication gene A protein (GPA)	2	Bacteria
SRR6145060	k99_15827	k99_15827_2-5484.1	antibacterial	k99_15827_k99_15827_7	4015	5002	PF04687	0.65594	NA	NA	Microvir_H	Microvirus H protein (pilot protein)	2	Bacteria
SRR6145060	k99_15827	k99_15827_2-5484.1	antibacterial	k99_15827_k99_15827_7	4015	5002	PF04286	0.65433	NA	NA	DUF445	Protein of unknown function (DUF445)	2	Bacteria
SRR6145060	k99_15827	k99_15827_2-5484.1	antibacterial	k99_15827_k99_15827_8	5010	5484	PF02306	0.58929	CL0605	ssDNA_NP_VP	Phage_G	Major spike protein (G protein)	2	Bacteria
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_1	0	1032	PF00575	0.73181	CL0021	OB	S1	S1 RNA binding domain	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_2	1252	2656	PF04213	0.7437	NA	NA	HtaA	Htaa	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_3	2777	3881	PF01497	0.70774	CL0043	Chelatase	Peripla_BP_2	Periplasmic binding protein	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_4	3877	4939	PF01032	0.63984	CL0142	Membrane_trans	FecCD	FecCD transport family	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_4	3877	4939	PF00950	0.65909	CL0142	Membrane_trans	ABC-3	ABC 3 transport family	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_5	4935	5715	PF00005	0.76801	CL0023	P-loop_NTPase	ABC_tran	ABC transporter	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_5	4935	5715	PF13555	0.78866	CL0023	P-loop_NTPase	AAA_29	P-loop containing region of AAA domain	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_5	4935	5715	PF13304	0.81773	CL0023	P-loop_NTPase	AAA_21	AAA domain, putative AbiEii toxin, Type IV TA system	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_5	4935	5715	PF02463	0.80974	CL0023	P-loop_NTPase	SMC_N	RecF/RecN/SMC N terminal domain	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_6	5717	7448	PF00664	0.808	CL0241	ABC_membrane	ABC_membrane	ABC transporter transmembrane region	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_6	5717	7448	PF00005	0.77832	CL0023	P-loop_NTPase	ABC_tran	ABC transporter	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_6	5717	7448	PF13555	0.80042	CL0023	P-loop_NTPase	AAA_29	P-loop containing region of AAA domain	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_6	5717	7448	PF03193	0.80089	CL0023	P-loop_NTPase	RsgA_GTPase	RsgA GTPase	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_6	5717	7448	PF02463	0.82248	CL0023	P-loop_NTPase	SMC_N	RecF/RecN/SMC N terminal domain	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_14951	k99_14951_0-7448.1	antibacterial	k99_14951_k99_14951_6	5717	7448	PF13304	0.83221	CL0023	P-loop_NTPase	AAA_21	AAA domain, putative AbiEii toxin, Type IV TA system	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145060	k99_6114	k99_6114_2-455.1	antibacterial	k99_6114_k99_6114_1	2	455	PF00155	0.57945	CL0061	PLP_aminotran	Aminotran_1_2	Aminotransferase class I and II	1747	Cutibacterium acnes
SRR6145060	k99_1724	k99_1724_185-2236.1	antibacterial	k99_1724_k99_1724_2	185	914	PF06283	0.51633	CL0014	Glutaminase_I	ThuA	Trehalose utilisation	1747	Cutibacterium acnes
SRR6145060	k99_1724	k99_1724_185-2236.1	antibacterial	k99_1724_k99_1724_3	1060	2236	PF00498	0.51034	CL0357	SMAD-FHA	FHA	FHA domain	1747	Cutibacterium acnes
SRR6145060	k99_11170	k99_11170_0-1786.1	antibacterial	k99_11170_k99_11170_1	0	507	PF00975	0.83742	CL0028	AB_hydrolase	Thioesterase	Thioesterase domain	1747	Cutibacterium acnes
SRR6145060	k99_11170	k99_11170_0-1786.1	antibacterial	k99_11170_k99_11170_2	493	1786	PF02655	0.71166	CL0179	ATP-grasp	ATP-grasp_3	ATP-grasp domain	1747	Cutibacterium acnes
SRR6145060	k99_11170	k99_11170_0-1786.1	antibacterial	k99_11170_k99_11170_2	493	1786	PF13535	0.69968	CL0179	ATP-grasp	ATP-grasp_4	ATP-grasp domain	1747	Cutibacterium acnes
SRR6145060	k99_4296	k99_4296_2-2326.1	antibacterial	k99_4296_k99_4296_1	2	1091	PF12051	0.49212	CL0181	ABC-2	DUF3533	Protein of unknown function (DUF3533)	1747	Cutibacterium acnes
SRR6145060	k99_4296	k99_4296_2-2326.1	antibacterial	k99_4296_k99_4296_1	2	1091	PF12698	0.54106	CL0181	ABC-2	ABC2_membrane_3	ABC-2 family transporter protein	1747	Cutibacterium acnes
SRR6145060	k99_4296	k99_4296_2-2326.1	antibacterial	k99_4296_k99_4296_2	1087	2326	PF03176	0.53906	CL0322	RND_permease	MMPL	MMPL family	1747	Cutibacterium acnes
SRR6145060	k99_10106	k99_10106_0-3978.1	antibacterial	k99_10106_k99_10106_1	0	522	PF16268	0.56822	CL0265	HIT	DUF4921	Domain of unknown function (DUF4921)	1747	Cutibacterium acnes
SRR6145060	k99_10106	k99_10106_0-3978.1	antibacterial	k99_10106_k99_10106_2	641	1400	PF12802	0.59475	CL0123	HTH	MarR_2	MarR family	1747	Cutibacterium acnes
SRR6145060	k99_10106	k99_10106_0-3978.1	antibacterial	k99_10106_k99_10106_2	641	1400	PF01022	0.59127	CL0123	HTH	HTH_5	Bacterial regulatory protein, arsR family	1747	Cutibacterium acnes
SRR6145060	k99_10106	k99_10106_0-3978.1	antibacterial	k99_10106_k99_10106_2	641	1400	PF09339	0.6389	CL0123	HTH	HTH_IclR	IclR helix-turn-helix domain	1747	Cutibacterium acnes
SRR6145060	k99_10106	k99_10106_0-3978.1	antibacterial	k99_10106_k99_10106_2	641	1400	PF12840	0.63386	CL0123	HTH	HTH_20	Helix-turn-helix domain	1747	Cutibacterium acnes
SRR6145060	k99_10106	k99_10106_0-3978.1	antibacterial	k99_10106_k99_10106_2	641	1400	PF01978	0.62039	CL0123	HTH	TrmB	Sugar-specific transcriptional regulator TrmB	1747	Cutibacterium acnes
SRR6145060	k99_10106	k99_10106_0-3978.1	antibacterial	k99_10106_k99_10106_2	641	1400	PF13412	0.6336	CL0123	HTH	HTH_24	Winged helix-turn-helix DNA-binding	1747	Cutibacterium acnes
SRR6145060	k99_10106	k99_10106_0-3978.1	antibacterial	k99_10106_k99_10106_2	641	1400	PF01614	0.68607	CL0161	GAF	IclR	Bacterial transcriptional regulator	1747	Cutibacterium acnes
SRR6145060	k99_10106	k99_10106_0-3978.1	antibacterial	k99_10106_k99_10106_3	1625	2774	PF02771	0.66031	CL0544	AcylCoA_ox_dh_N	Acyl-CoA_dh_N	Acyl-CoA dehydrogenase, N-terminal domain	1747	Cutibacterium acnes
SRR6145060	k99_10106	k99_10106_0-3978.1	antibacterial	k99_10106_k99_10106_3	1625	2774	PF02770	0.64093	NA	NA	Acyl-CoA_dh_M	Acyl-CoA dehydrogenase, middle domain	1747	Cutibacterium acnes
SRR6145060	k99_10106	k99_10106_0-3978.1	antibacterial	k99_10106_k99_10106_3	1625	2774	PF00441	0.63497	CL0087	Acyl-CoA_dh	Acyl-CoA_dh_1	Acyl-CoA dehydrogenase, C-terminal domain	1747	Cutibacterium acnes
SRR6145060	k99_10106	k99_10106_0-3978.1	antibacterial	k99_10106_k99_10106_3	1625	2774	PF08028	0.63381	CL0087	Acyl-CoA_dh	Acyl-CoA_dh_2	Acyl-CoA dehydrogenase, C-terminal domain	1747	Cutibacterium acnes
SRR6145060	k99_10106	k99_10106_0-3978.1	antibacterial	k99_10106_k99_10106_4	2811	3978	PF02515	0.65764	NA	NA	CoA_transf_3	CoA-transferase family III	1747	Cutibacterium acnes
SRR6145060	k99_6116	k99_6116_25-670.1	antibacterial	k99_6116_k99_6116_1	25	670	PF00440	0.57648	CL0123	HTH	TetR_N	Bacterial regulatory proteins, tetR family	1747	Cutibacterium acnes
SRR6145060	k99_3644	k99_3644_936-1419.1	antibacterial	k99_3644_k99_3644_3	936	1419	PF04055	0.54416	CL0036	TIM_barrel	Radical_SAM	Radical SAM superfamily	1747	Cutibacterium acnes
SRR6145060	k99_3799	k99_3799_0-2567.1	antibacterial	k99_3799_k99_3799_1	0	1773	PF02514	0.56585	NA	NA	CobN-Mg_chel	CobN/Magnesium Chelatase	1234380	Cutibacterium acnes C1
SRR6145060	k99_3799	k99_3799_0-2567.1	antibacterial	k99_3799_k99_3799_1	0	1773	PF11965	0.57164	NA	NA	DUF3479	Domain of unknown function (DUF3479)	1234380	Cutibacterium acnes C1
SRR6145060	k99_3799	k99_3799_0-2567.1	antibacterial	k99_3799_k99_3799_2	1769	2567	PF02463	0.53835	CL0023	P-loop_NTPase	SMC_N	RecF/RecN/SMC N terminal domain	1234380	Cutibacterium acnes C1
SRR6145060	k99_3799	k99_3799_0-2567.1	antibacterial	k99_3799_k99_3799_2	1769	2567	PF13304	0.52863	CL0023	P-loop_NTPase	AAA_21	AAA domain, putative AbiEii toxin, Type IV TA system	1234380	Cutibacterium acnes C1
SRR6145060	k99_3799	k99_3799_0-2567.1	antibacterial	k99_3799_k99_3799_2	1769	2567	PF13191	0.58487	CL0023	P-loop_NTPase	AAA_16	AAA ATPase domain	1234380	Cutibacterium acnes C1
SRR6145060	k99_3799	k99_3799_0-2567.1	antibacterial	k99_3799_k99_3799_2	1769	2567	PF00005	0.57507	CL0023	P-loop_NTPase	ABC_tran	ABC transporter	1234380	Cutibacterium acnes C1
SRR6145060	k99_3799	k99_3799_0-2567.1	antibacterial	k99_3799_k99_3799_2	1769	2567	PF00004	0.53066	CL0023	P-loop_NTPase	AAA	ATPase family associated with various cellular activities (AAA)	1234380	Cutibacterium acnes C1
SRR6145060	k99_3799	k99_3799_0-2567.1	antibacterial	k99_3799_k99_3799_2	1769	2567	PF01580	0.52511	CL0023	P-loop_NTPase	FtsK_SpoIIIE	FtsK/SpoIIIE family	1234380	Cutibacterium acnes C1
SRR6145060	k99_3799	k99_3799_0-2567.1	antibacterial	k99_3799_k99_3799_2	1769	2567	PF13555	0.50625	CL0023	P-loop_NTPase	AAA_29	P-loop containing region of AAA domain	1234380	Cutibacterium acnes C1
SRR6145060	k99_3799	k99_3799_0-2567.1	antibacterial	k99_3799_k99_3799_2	1769	2567	PF13476	0.44782	CL0023	P-loop_NTPase	AAA_23	AAA domain	1234380	Cutibacterium acnes C1
SRR6145060	k99_3799	k99_3799_3620-4304.1	antibacterial	k99_3799_k99_3799_4	3620	4304	PF01497	0.51061	CL0043	Chelatase	Peripla_BP_2	Periplasmic binding protein	1234380	Cutibacterium acnes C1
SRR6145060	k99_15521	k99_15521_2-521.1	antibacterial	k99_15521_k99_15521_1	2	521	PF11457	0.63661	NA	NA	DUF3021	Protein of unknown function (DUF3021)	1234380	Cutibacterium acnes C1
SRR6145060	k99_10453	k99_10453_0-2851.1	antibacterial	k99_10453_k99_10453_1	0	651	PF12802	0.7295	CL0123	HTH	MarR_2	MarR family	1747	Cutibacterium acnes
SRR6145060	k99_10453	k99_10453_0-2851.1	antibacterial	k99_10453_k99_10453_1	0	651	PF01047	0.73092	CL0123	HTH	MarR	MarR family	1747	Cutibacterium acnes
SRR6145060	k99_10453	k99_10453_0-2851.1	antibacterial	k99_10453_k99_10453_1	0	651	PF12840	0.74398	CL0123	HTH	HTH_20	Helix-turn-helix domain	1747	Cutibacterium acnes
SRR6145060	k99_10453	k99_10453_0-2851.1	antibacterial	k99_10453_k99_10453_1	0	651	PF01978	0.70699	CL0123	HTH	TrmB	Sugar-specific transcriptional regulator TrmB	1747	Cutibacterium acnes
SRR6145060	k99_10453	k99_10453_0-2851.1	antibacterial	k99_10453_k99_10453_1	0	651	PF09339	0.7197	CL0123	HTH	HTH_IclR	IclR helix-turn-helix domain	1747	Cutibacterium acnes
SRR6145060	k99_10453	k99_10453_0-2851.1	antibacterial	k99_10453_k99_10453_2	652	1366	PF02665	0.68623	NA	NA	Nitrate_red_gam	Nitrate reductase gamma subunit	1747	Cutibacterium acnes
SRR6145060	k99_10453	k99_10453_0-2851.1	antibacterial	k99_10453_k99_10453_3	1362	2034	PF02613	0.6067	NA	NA	Nitrate_red_del	Nitrate reductase delta subunit	1747	Cutibacterium acnes
SRR6145060	k99_10453	k99_10453_0-2851.1	antibacterial	k99_10453_k99_10453_4	2035	2851	PF14711	0.61139	NA	NA	Nitr_red_bet_C	Respiratory nitrate reductase beta C-terminal	1747	Cutibacterium acnes
SRR6145060	k99_10453	k99_10453_0-2851.1	antibacterial	k99_10453_k99_10453_4	2035	2851	PF13247	0.583	CL0344	4Fe-4S	Fer4_11	4Fe-4S dicluster domain	1747	Cutibacterium acnes
SRR6145060	k99_11745	k99_11745_2-155.1	antibacterial	k99_11745_k99_11745_1	2	155	PF08020	0.59228	CL0310	DinB	DUF1706	Protein of unknown function (DUF1706)	1747	Cutibacterium acnes
SRR6145060	k99_15204	k99_15204_0-1079.1	antibacterial	k99_15204_k99_15204_1	0	300	PF08328	0.52054	NA	NA	ASL_C	Adenylosuccinate lyase C-terminal	34062	Moraxella osloensis
SRR6145060	k99_15204	k99_15204_0-1079.1	antibacterial	k99_15204_k99_15204_2	419	1079	PF00881	0.53359	CL0529	FMN-dep-NRtase	Nitroreductase	Nitroreductase family	34062	Moraxella osloensis
SRR6145060	k99_906	k99_906_5-839.1	antibacterial	k99_906_k99_906_1	5	839	PF11575	0.67666	NA	NA	FhuF_C	FhuF 2Fe-2S C-terminal domain	1747	Cutibacterium acnes
SRR6145060	k99_8613	k99_8613_1-1369.1	antibacterial	k99_8613_k99_8613_1	1	1369	PF00754	0.55145	CL0202	GBD	F5_F8_type_C	F5/8 type C domain	1747	Cutibacterium acnes
SRR6145060	k99_14046	k99_14046_257-800.1	antibacterial	k99_14046_k99_14046_2	257	800	PF01451	0.5208	CL0031	Phosphatase	LMWPc	Low molecular weight phosphotyrosine protein phosphatase	1747	Cutibacterium acnes
SRR6145060	k99_13061	k99_13061_367-1390.1	antibacterial	k99_13061_k99_13061_2	367	1390	PF13641	0.63484	CL0110	GT-A	Glyco_tranf_2_3	Glycosyltransferase like family 2	1747	Cutibacterium acnes
SRR6145060	k99_13061	k99_13061_367-1390.1	antibacterial	k99_13061_k99_13061_2	367	1390	PF00535	0.5886	CL0110	GT-A	Glycos_transf_2	Glycosyl transferase family 2	1747	Cutibacterium acnes
SRR6145060	k99_13061	k99_13061_367-1390.1	antibacterial	k99_13061_k99_13061_2	367	1390	PF13506	0.55818	CL0110	GT-A	Glyco_transf_21	Glycosyl transferase family 21	1747	Cutibacterium acnes
SRR6145060	k99_13061	k99_13061_367-1390.1	antibacterial	k99_13061_k99_13061_2	367	1390	PF13632	0.55815	CL0110	GT-A	Glyco_trans_2_3	Glycosyl transferase family group 2	1747	Cutibacterium acnes
SRR6145060	k99_3057	k99_3057_1-697.1	antibacterial-antifungal	k99_3057_k99_3057_1	1	697	PF07690	0.58471	CL0015	MFS	MFS_1	Major Facilitator Superfamily	1747	Cutibacterium acnes
SRR6145060	k99_3057	k99_3057_1-697.1	antibacterial-antifungal	k99_3057_k99_3057_1	1	697	PF00083	0.54602	CL0015	MFS	Sugar_tr	Sugar (and other) transporter	1747	Cutibacterium acnes
SRR6145060	k99_15360	k99_15360_1651-2299.1	antibacterial	k99_15360_k99_15360_3	1651	2299	PF13305	0.62362	CL0174	TetR_C	TetR_C_33	Tetracyclin repressor-like, C-terminal domain	1747	Cutibacterium acnes
SRR6145060	k99_15360	k99_15360_1651-2299.1	antibacterial	k99_15360_k99_15360_3	1651	2299	PF00440	0.55407	CL0123	HTH	TetR_N	Bacterial regulatory proteins, tetR family	1747	Cutibacterium acnes
SRR6145060	k99_11357	k99_11357_365-1175.1	antibacterial	k99_11357_k99_11357_2	365	1175	PF02133	0.63875	CL0062	APC	Transp_cyt_pur	Permease for cytosine/purines, uracil, thiamine, allantoin	1747	Cutibacterium acnes
SRR6145060	k99_10936	k99_10936_161-2559.1	NA	k99_10936_k99_10936_1	161	1106	PF02390	0.72213	CL0063	NADP_Rossmann	Methyltransf_4	Putative methyltransferase	1747	Cutibacterium acnes
SRR6145060	k99_10936	k99_10936_161-2559.1	NA	k99_10936_k99_10936_1	161	1106	PF13649	0.70104	CL0063	NADP_Rossmann	Methyltransf_25	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145060	k99_10936	k99_10936_161-2559.1	NA	k99_10936_k99_10936_2	1102	1942	PF01416	0.62014	CL0649	PseudoU_synth	PseudoU_synth_1	tRNA pseudouridine synthase	1747	Cutibacterium acnes
SRR6145060	k99_10936	k99_10936_161-2559.1	NA	k99_10936_k99_10936_3	1938	2559	PF05175	0.64756	CL0063	NADP_Rossmann	MTS	Methyltransferase small domain	1747	Cutibacterium acnes
SRR6145060	k99_10936	k99_10936_161-2559.1	NA	k99_10936_k99_10936_3	1938	2559	PF13489	0.7078	CL0063	NADP_Rossmann	Methyltransf_23	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145060	k99_10936	k99_10936_161-2559.1	NA	k99_10936_k99_10936_3	1938	2559	PF13847	0.65267	CL0063	NADP_Rossmann	Methyltransf_31	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145060	k99_10936	k99_10936_161-2559.1	NA	k99_10936_k99_10936_3	1938	2559	PF12847	0.57495	CL0063	NADP_Rossmann	Methyltransf_18	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145060	k99_10936	k99_10936_161-2559.1	NA	k99_10936_k99_10936_3	1938	2559	PF06325	0.53822	CL0063	NADP_Rossmann	PrmA	Ribosomal protein L11 methyltransferase (PrmA)	1747	Cutibacterium acnes
SRR6145060	k99_10936	k99_10936_161-2559.1	NA	k99_10936_k99_10936_3	1938	2559	PF13649	0.47855	CL0063	NADP_Rossmann	Methyltransf_25	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145060	k99_10936	k99_10936_161-2559.1	NA	k99_10936_k99_10936_3	1938	2559	PF08241	0.36024	CL0063	NADP_Rossmann	Methyltransf_11	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145060	k99_10936	k99_10936_161-2559.1	NA	k99_10936_k99_10936_3	1938	2559	PF08242	0.2958	CL0063	NADP_Rossmann	Methyltransf_12	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145060	k99_6386	k99_6386_2-491.1	antibacterial	k99_6386_k99_6386_1	2	146	PF03193	0.54231	CL0023	P-loop_NTPase	RsgA_GTPase	RsgA GTPase	34062	Moraxella osloensis
SRR6145060	k99_6386	k99_6386_2-491.1	antibacterial	k99_6386_k99_6386_1	2	146	PF13555	0.52922	CL0023	P-loop_NTPase	AAA_29	P-loop containing region of AAA domain	34062	Moraxella osloensis
SRR6145060	k99_6386	k99_6386_2-491.1	antibacterial	k99_6386_k99_6386_1	2	146	PF00005	0.52377	CL0023	P-loop_NTPase	ABC_tran	ABC transporter	34062	Moraxella osloensis
SRR6145060	k99_6386	k99_6386_2-491.1	antibacterial	k99_6386_k99_6386_2	287	491	PF09957	0.52944	CL0057	Met_repress	VapB_antitoxin	Bacterial antitoxin of type II TA system, VapB	34062	Moraxella osloensis
SRR6145060	k99_1571	k99_1571_444-1479.1	antibacterial	k99_1571_k99_1571_2	444	1479	PF00144	0.60711	CL0013	Beta-lactamase	Beta-lactamase	Beta-lactamase	1747	Cutibacterium acnes
SRR6145060	k99_15440	k99_15440_170-2528.1	antibacterial	k99_15440_k99_15440_1	170	1634	PF02133	0.80028	CL0062	APC	Transp_cyt_pur	Permease for cytosine/purines, uracil, thiamine, allantoin	1747	Cutibacterium acnes
SRR6145060	k99_15440	k99_15440_170-2528.1	antibacterial	k99_15440_k99_15440_2	1630	2182	PF00857	0.76513	NA	NA	Isochorismatase	Isochorismatase family	1747	Cutibacterium acnes
SRR6145060	k99_15440	k99_15440_170-2528.1	antibacterial	k99_15440_k99_15440_3	2300	2528	PF01297	0.68995	CL0043	Chelatase	ZnuA	Zinc-uptake complex component A periplasmic	1747	Cutibacterium acnes
SRR6145060	k99_11422	k99_11422_322-1324.1	inhibitor	k99_11422_k99_11422_1	322	1324	PF16884	0.46514	CL0296	GroES	ADH_N_2	N-terminal domain of oxidoreductase	1747	Cutibacterium acnes
SRR6145060	k99_11422	k99_11422_322-1324.1	inhibitor	k99_11422_k99_11422_1	322	1324	PF08240	0.51724	CL0296	GroES	ADH_N	Alcohol dehydrogenase GroES-like domain	1747	Cutibacterium acnes
SRR6145060	k99_11422	k99_11422_322-1324.1	inhibitor	k99_11422_k99_11422_1	322	1324	PF00107	0.52851	CL0063	NADP_Rossmann	ADH_zinc_N	Zinc-binding dehydrogenase	1747	Cutibacterium acnes
SRR6145060	k99_11422	k99_11422_322-1324.1	inhibitor	k99_11422_k99_11422_1	322	1324	PF13602	0.52782	CL0063	NADP_Rossmann	ADH_zinc_N_2	Zinc-binding dehydrogenase	1747	Cutibacterium acnes
SRR6145060	k99_567	k99_567_1-604.1	antibacterial	k99_567_k99_567_1	1	604	PF13561	0.59331	CL0063	NADP_Rossmann	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	1747	Cutibacterium acnes
SRR6145060	k99_567	k99_567_1-604.1	antibacterial	k99_567_k99_567_1	1	604	PF00106	0.5777	CL0063	NADP_Rossmann	adh_short	short chain dehydrogenase	1747	Cutibacterium acnes
SRR6145060	k99_567	k99_567_1-604.1	antibacterial	k99_567_k99_567_1	1	604	PF08659	0.57181	CL0063	NADP_Rossmann	KR	KR domain	1747	Cutibacterium acnes
SRR6145060	k99_10202	k99_10202_0-1607.1	antibacterial	k99_10202_k99_10202_1	0	531	PF01408	0.61743	CL0063	NADP_Rossmann	GFO_IDH_MocA	Oxidoreductase family, NAD-binding Rossmann fold	1234380	Cutibacterium acnes C1
SRR6145060	k99_10202	k99_10202_0-1607.1	antibacterial	k99_10202_k99_10202_2	740	1607	PF01261	0.59716	CL0036	TIM_barrel	AP_endonuc_2	Xylose isomerase-like TIM barrel	1234380	Cutibacterium acnes C1
SRR6145060	k99_4475	k99_4475_1-1800.1	antibacterial	k99_4475_k99_4475_1	1	601	PF13489	0.93825	CL0063	NADP_Rossmann	Methyltransf_23	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145060	k99_4475	k99_4475_1-1800.1	antibacterial	k99_4475_k99_4475_1	1	601	PF08241	0.93037	CL0063	NADP_Rossmann	Methyltransf_11	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145060	k99_4475	k99_4475_1-1800.1	antibacterial	k99_4475_k99_4475_1	1	601	PF13649	0.90265	CL0063	NADP_Rossmann	Methyltransf_25	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145060	k99_4475	k99_4475_1-1800.1	antibacterial	k99_4475_k99_4475_1	1	601	PF08242	0.85861	CL0063	NADP_Rossmann	Methyltransf_12	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145060	k99_4475	k99_4475_1-1800.1	antibacterial	k99_4475_k99_4475_2	597	1428	PF02104	0.79522	NA	NA	SURF1	SURF1 family	1747	Cutibacterium acnes
SRR6145060	k99_4475	k99_4475_1-1800.1	antibacterial	k99_4475_k99_4475_3	1506	1800	PF11298	0.75227	NA	NA	DUF3099	Protein of unknown function (DUF3099)	1747	Cutibacterium acnes
SRR6145060	k99_10278	k99_10278_369-5096.1	antibacterial	k99_10278_k99_10278_1	369	846	PF07883	0.8457	CL0029	Cupin	Cupin_2	Cupin domain	1747	Cutibacterium acnes
SRR6145060	k99_10278	k99_10278_369-5096.1	antibacterial	k99_10278_k99_10278_3	1212	1629	PF15795	0.78559	NA	NA	Spec3	Ectodermal ciliogenesis protein	1747	Cutibacterium acnes
SRR6145060	k99_10278	k99_10278_369-5096.1	antibacterial	k99_10278_k99_10278_4	1750	3046	PF01156	0.73513	NA	NA	IU_nuc_hydro	Inosine-uridine preferring nucleoside hydrolase	1747	Cutibacterium acnes
SRR6145060	k99_10278	k99_10278_369-5096.1	antibacterial	k99_10278_k99_10278_5	3490	3718	PF09386	0.75606	CL0057	Met_repress	ParD	Antitoxin ParD	1747	Cutibacterium acnes
SRR6145060	k99_10278	k99_10278_369-5096.1	antibacterial	k99_10278_k99_10278_6	3714	4104	PF01850	0.71307	CL0280	PIN	PIN	PIN domain	1747	Cutibacterium acnes
SRR6145060	k99_10278	k99_10278_369-5096.1	antibacterial	k99_10278_k99_10278_7	4541	5096	PF15420	0.6627	NA	NA	Abhydrolase_9_N	Alpha/beta-hydrolase family N-terminus	1747	Cutibacterium acnes
SRR6145060	k99_14471	k99_14471_1-274.1	antibacterial	k99_14471_k99_14471_1	1	274	PF06781	0.53698	NA	NA	CrgA	Cell division protein CrgA	1747	Cutibacterium acnes
SRR6145060	k99_3550	k99_3550_22-979.1	antibacterial	k99_3550_k99_3550_1	22	979	PF12697	0.58065	CL0028	AB_hydrolase	Abhydrolase_6	Alpha/beta hydrolase family	1747	Cutibacterium acnes
SRR6145060	k99_3550	k99_3550_22-979.1	antibacterial	k99_3550_k99_3550_1	22	979	PF12146	0.54337	CL0028	AB_hydrolase	Hydrolase_4	Serine aminopeptidase, S33	1747	Cutibacterium acnes
